path,folder,namefull,mouse,session,nTrial,mvtDir,actType,stimType,sessionNum,group,Area,MajorAxisLength,MinorAxisLength,Orientation,WeightedCentroid_1,WeightedCentroid_2,MeanIntensity,WeightedArea,ComponentId,FrameId,FrameTime,FramePeak
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231116__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231116__REG.mat,m1965,231116,All,0,Reg,limbMvt,3,Enriched,0,0,0,0,0,0,0,0,1,46,1.25,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231116__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231116__REG.mat,m1965,231116,All,0,Reg,limbMvt,3,Enriched,0,0,0,0,0,0,0,0,1,47,1.3,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231116__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231116__REG.mat,m1965,231116,All,0,Reg,limbMvt,3,Enriched,0,0,0,0,0,0,0,0,1,48,1.35,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231116__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231116__REG.mat,m1965,231116,All,0,Reg,limbMvt,3,Enriched,0,0,0,0,0,0,0,0,1,49,1.4,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231116__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231116__REG.mat,m1965,231116,All,0,Reg,limbMvt,3,Enriched,0,0,0,0,0,0,0,0,1,50,1.45,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231116__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231116__REG.mat,m1965,231116,All,0,Reg,limbMvt,3,Enriched,0,0,0,0,0,0,0,0,1,51,1.5,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,1,-1,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,2,-0.95,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,3,-0.9,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,4,-0.85,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,5,-0.8,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,6,-0.75,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,7,-0.7,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,8,-0.65,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,9,-0.6,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,10,-0.55,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,11,-0.5,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,12,-0.45,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,13,-0.4,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,14,-0.35,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,15,-0.3,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,16,-0.25,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,17,-0.2,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,18,-0.15,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,19,-0.1,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,20,-0.0499999999999999,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,21,0,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,22,0.05,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,7,3.23669437485075,3.0282120182066,90,142.573717161731,255.143500873237,0.496911378047098,3.47837964632969,1,23,0.1,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,1196,58.276874585027,30.8239202269791,-42.5803164919065,137.269667292372,264.413314756746,0.265791640989089,317.886802622951,1,24,0.15,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,2504,71.302673641672,46.2116277960187,-33.6711136811135,134.334262316722,264.082718278678,0.328635668417943,822.903713718528,1,25,0.2,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,32,7.51876201837008,5.5447506145707,-32.509380196892,167.817149450793,270.603904236298,0.0469097439374512,1.50111180599844,2,25,0.2,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,3490,81.2644328730276,57.4991844941888,-29.6692113606482,133.189937698809,264.671162872349,0.338379797326656,1180.94549267003,1,26,0.25,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,4024,86.0816836530071,62.7344937676046,-30.7859207130017,132.632141238152,265.192227457966,0.349174420481188,1405.0778680163,1,27,0.3,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,40,8.42015779725641,6.24160310625152,-86.4030057990861,121.891079226168,314.728151221696,0.0322525994025809,1.29010397610323,2,27,0.3,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,27,7.1666797999486,4.99624176592313,82.3348395314008,119.7545226704,224.657331639454,0.0128193084528176,0.346121328226074,3,27,0.3,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,24,5.82856948334857,5.41602560309064,0,137.952404870634,368.085607949996,0.0372110617301725,0.89306548152414,4,27,0.3,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,13,4.47037145070718,3.85639661754271,-45,124.279298452789,345.43145479139,0.0215004213353487,0.279505477359534,5,27,0.3,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,7,3.23669437485075,3.0282120182066,90,172.838218741793,249.030983974128,0.0100523349465786,0.0703663446260501,6,27,0.3,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,4,2.3094010767585,2.3094010767585,0,150.677234314195,233.423782326338,0.00881361124081924,0.0352544449632769,7,27,0.3,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,4452,88.0100835537619,71.2306601725621,-42.1545501439714,132.093049527921,265.711539750489,0.344564295758798,1534.00024471817,1,28,0.35,1
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,54,8.68948541491003,8.06483354255121,-4.76819938249218,137.972318848506,368.022780054224,0.0743156557689942,4.01304541152569,2,28,0.35,1
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,26,6.59285026035119,5.18587502776162,-56.9646273837255,124.265283008061,345.401833115855,0.0392644345497395,1.02087529829323,3,28,0.35,1
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,14,4.88141184658825,3.86265681930401,65.6423554472856,172.879000186473,249.062451263512,0.0207227919013058,0.290119086618281,4,28,0.35,1
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,8,3.65148371670111,3.05505046330389,90,150.744547058343,233.446494333494,0.0105148462384719,0.0841187699077756,5,28,0.35,1
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,8,3.65148371670111,2.97209241668783,45,176.062821013182,261.132422247522,0.0039057683915385,0.031246147132308,6,28,0.35,1
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,4380,86.6822743592264,71.1775855228133,-40.5641380472795,131.572668569508,266.105893748308,0.360866609141912,1580.59574804158,1,29,0.4,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,65,9.16738924890973,9.14091307874738,45,138.03013196181,368.03498216029,0.0864810251758622,5.62126663643104,2,29,0.4,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,25,6.56161596425658,4.9994262275065,-65.0275668539516,124.183296128178,345.314471906359,0.0383199050774817,0.957997626937042,3,29,0.4,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,23,6.07723170687107,5.10332640061943,-72.9342626700843,119.443778524478,224.739806813041,0.0127834662721132,0.294019724258604,4,29,0.4,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,9,3.46410161513775,3.46410161513775,0,172.903992699126,249.037634413741,0.0134849151216684,0.121364236095015,5,29,0.4,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,4095,83.8151413908514,69.2004728132112,-41.8732811334673,131.060517395681,266.306024425819,0.380986527733699,1560.1398310695,1,30,0.45,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,48,8.40620722636995,7.40839329264023,-4.76225053952525,138.095198376317,368.11319614245,0.0918976380664521,4.4110866271897,2,30,0.45,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,11,4.49690773447605,3.27750029068392,-74.9293072239623,124.037041190165,345.209527167687,0.0232043023376458,0.255247325714103,3,30,0.45,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,3519,77.9568443925642,60.5189771907988,-32.4631930379467,130.654214752228,266.254777551926,0.402706943996129,1417.12573592238,1,31,0.5,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,61,10.8473909837826,7.42852506189472,-78.3494489273042,121.918732813325,314.304739240707,0.0629068889866142,3.83732022818347,2,31,0.5,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,25,6.23983215089175,5.29995862204265,-6.13238686394619,138.1952029873,368.16940833545,0.0599177871241571,1.49794467810393,3,31,0.5,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,3,2.58198889747161,1.76383420737639,45,175.633183546954,282.902458706728,0.013402400908012,0.0402072027240361,4,31,0.5,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,2972,70.4151185929093,56.4017837851241,-33.5140480474848,130.407473806598,266.498022369584,0.406592450204758,1208.39276200854,1,32,0.55,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,22,6.19933605967984,4.73811936519942,-74.5689338299461,121.945553646705,314.735146472508,0.0393549000919513,0.865807802022929,2,32,0.55,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,6,3.46410161513775,2.3094010767585,0,168.106819362663,270.472088031268,0.0245598914622189,0.147359348773313,3,32,0.55,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,2404,64.3964756719679,50.7563219044453,-24.6960494284289,130.316217754902,266.811465813082,0.380832891643524,915.522271511032,1,33,0.6,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,1493,54.8711620564201,40.5153283164403,-16.4537400878159,129.117777951214,266.804256021859,0.363777594498994,543.119948586998,1,34,0.65,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,557,35.669054051748,26.8733353559951,39.0405119104142,127.307900010458,265.442830460138,0.403061581146955,224.505300698854,1,35,0.7,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,11,4.67806444435336,3.22524641413449,48.9717359052952,152.741483889697,283.822399946614,0.183759484714903,2.02135433186393,2,35,0.7,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,5,3.3065591380366,2.12916258968951,18.434948822922,142.286985355644,254.486957058186,0.0457907013179974,0.228953506589987,3,35,0.7,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,87,20.3324399753761,8.63433383774318,20.3387955345639,130.542806459541,265.916586591078,0.398698337104419,34.6867553280844,1,36,0.75,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,37,0.8,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,38,0.85,0
F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg\m1965_231117__REG.mat,F:\users\Fei\DataAnalysis\WFW_M196X\TrialAll\MvtDir0\ActMap\Reg,m1965_231117__REG.mat,m1965,231117,All,0,Reg,limbMvt,4,Enriched,0,0,0,0,0,0,0,0,1,39,0.9,0
